category,tossup_type,tossup_question,tossup_answer,bonus_type,bonus_question,bonus_answer,parent_packet
Chemistry,Short Answer,Heterogeneous alloys often possess a distinct melting point that is lower than either of the starting materials at a certain relative component composition. What is the name for this type of mixture?,EUTECTIC,Multiple Choice,Which of the following is an intensive property? W) Enthalpy X) Gibbs free energy Y) Heat capacity Z) Standard reduction potential,Z) STANDARD REDUCTION POTENTIAL,SBST
Biology,Multiple Choice,What portion of the brain contains the group of neurons responsible for controlling involuntary breathing? W) Medulla Oblongata X) Hypothalamus Y) Forebrain Z) Pons,W) MEDULLA OBLONGATA,Short Answer,Skeletal muscle triads are composed of what organelle on either side of a T-tubule?,"SARCOPLASMIC RETICULUM (ACCEPT: TERMINAL CISTERNAE,",SBST
Energy,Short Answer,Scientists at Lawrence Berkeley National Laboratory have discovered a novel method of stopping cancer cells from spreading and developing secondary tumors far away from the original tumor. What is the name for this propagation of cancer cells?,METASTASIS,Short Answer,"Scientists at Oak Ridge National Laboratory are attempting to reach new levels of efficiency for hydrogen fusion inside a metal fusion reactor. Because fusion requires extremely high temperatures, what metallic element with the highest melting point should the inner wall of the fusion reactor be made out of?",TUNGSTEN,SBST
Math,Short Answer,Two metal spheres with integer radii are melted down and recast into a larger sphere. What theorem states that this sphere will not have an integer radius?,FERMAT’S LAST THEOREM,Short Answer,Simplify the following trigonometric expression: sine 15 cosine 15 tangent 15 plus sine 75 cosine 75 tangent 75,1,SBST
Physics,Multiple Choice,Light is traveling from air into sapphire with an index of refraction of 1.76. At what angle will the reflected ray be maximally polarized? W) 30 degrees X) 45 degrees Y) 50 degrees Z) 60 degrees,Z) 60 DEGREES,Short Answer,"A 3-kilogram object traveling at 8 meters per second collides perfectly elastically with a 12-kilogram object initially at rest. At the same time, a constant force of 6 newtons starts to be applied to the 3-kilogram object in the direction of its previous velocity. How much time, in seconds, elapses from the initial collision to their next collision?",8 SECONDS,SBST
Biology,Multiple Choice,"A scientist crosses a pea plant that is true breeding for the dominant traits of round and yellow seeds with a plant that is true breeding for wrinkled and green seeds. What percent of the offspring will have round, yellow seeds? W) 0% X) 25% Y) 50% Z) 100%",Z) 100%,Short Answer,"Sieve cells are long, conducting cells in the phloem that do not form sieve tubes. Similar to how sieve tube members are associated with companion cells, sieve cells are flanked with what type of nourishing cell?",ALBUMINOUS CELLS,SBST
Physics,Multiple Choice,"At sufficiently high temperatures, when vibrational modes are excited, what fraction of the thermal energy of a diatomic gas molecule is translational kinetic energy? W) 2/3 X) 3/5 Y) 3/7 Z) 5/7",Y) 3/7,Short Answer,"A pipe has water flowing at 10 m/s through a section with a radius of 14 centimeters. Farther down, the pipe narrows to a radius of 2 centimeters. In pascals, what is the difference in pressure to two significant figures and in scientific notation, between the two pipe sections, given that the density of water is 1000 kg/m3?",1.2 TIMES 108,SBST
Chemistry,Multiple Choice,Which of the following molecules can undergo keto-enol tautomerization? W) Formaldehyde X) 3-pentanone Y) Formic acid Z) Dimethyl ether,X) 3-PENTANONE,Multiple Choice,Which of the following cyclic hydrocarbons experiences the least strain? W) Cyclobutane X) Cyclopentane Y) Chair cyclohexane Z) Boat cyclohexane,Y) CHAIR CYCLOHEXANE,SBST
Earth and Space,Multiple Choice,Which of the following minerals does NOT have a chemical formula of SiO2? W) Sillimanite X) Coesite [KOH-site] Y) Tridymite Z) Quartz,W) SILLIMANITE,Short Answer,Type Ia supernovae are distinguished from other Type I supernovae by the presence of a spectral line of what element?,"SILICON (ACCEPT: SINGLY IONIZED SILICON, SI I)",SBST
Energy,Short Answer,"Scientists at Pacific Northwest National Lab are studying secondary organic aerosols, which form from photochemical reactions involving volatile organic compounds, or VOCs. Identify all of the following four pollutants that are considered VOCs: 1) Benzene; 2) Carbon monoxide; 3) Polyethylene; 4) Formaldehyde.",1 AND 4,Short Answer,"In 1964, scientists at Brookhaven National Laboratory decided to test theoretical predictions for the number of solar neutrinos that would convert chlorine atoms into argon atoms. When the experiment was conducted, it was found that only a third as many of the argon atoms were found compared to the theoretical figure. This discrepancy is due to what phenomenon, which was later confirmed by the Sudbury Neutrino Observatory?",NEUTRINO OSCILLATION (DO NOT ACCEPT: FLAVOR OSCILLATION),SBST
Math,Multiple Choice,"A triangle has side lengths of 5, 7, and 8. Which of the following statements is true? W) The circumcenter and orthocenter are both inside the triangle X) The circumcenter is inside the triangle, while the orthocenter is outside the triangle Y) The circumcenter is outside the triangle, while the orthocenter is inside the triangle Z) The circumcenter and orthocenter are both outside the triangle","W) THE CIRCUMCENTER AND ORTHOCENTER ARE BOTH INSIDE THE 
TRIANGLE",Short Answer,"Convex quadrilateral ABCD has an inscribed circle. If AB = 12, BC = 15, and CD = 23, what is DA?",20,SBST
Biology,Multiple Choice,"Primary xylem and secondary xylem are formed from what meristematic tissue types, respectively? W) Procambium, vascular cambium X) Vascular cambium, procambium Y) Procambium, cork cambium Z) Vascular cambium, cork cambium","W) PROCAMBIUM, VASCULAR CAMBIUM",Short Answer,"Giving your answer as a fraction, and assuming no incest, what is the coefficient of relatedness between a human and her second cousin?",1/32,SBST
Physics,Multiple Choice,A student measures the periods of a pendulum of fixed length at sea level to calculate the acceleration due to gravity. Which of the following changes would make her measured period of the pendulum swing smaller in magnitude? W) The same experiment is conducted in a sealed chamber 20 miles below ground X) The same experiment is conducted on the top of a 5 mile high mountain Y) The pendulum’s center of mass is shifted closer to the point of rotation Z) There is more friction between the point of rotation and the pendulum,"Y) THE PENDULUM’S CENTER OF MASS IS SHIFTED CLOSER TO THE 
POINT OF ROTATION",Short Answer,"A bouncy ball is dropped from a height of 3 meters. Each time it bounces, it loses a third of its kinetic energy. What total distance, in meters, will it travel before it comes to rest?",15,SBST
Math,Multiple Choice,"A sequence has first term 1 and second term 2, with all following terms equal to the sum of all of the terms before it. What is the tenth term? W) 89 X) 144 Y) 192 Z) 384",Z) 384,Short Answer,What is the largest prime factor of the quantity 56 + 58 + 510?,31,SBST
Earth and Space,Multiple Choice,Which of the following is not true regarding roche moutonnées [ROH-sh moo-tun-AYS]? W) Plucking occurs on the lee side X) Abrasion occurs on the stoss side Y) The less steep side of roche moutonnées dips towards the direction of glacial movement Z) Roche moutonnées are strictly erosional structures,"Y) THE LESS STEEP SIDE OF ROCHE MOUTONNEES DIPS TOWARDS THE 
DIRECTION OF GLACIAL MOVEMENT",Short Answer,Rank the following three layers of the solar atmosphere in terms of increasing temperature: 1) Corona; 2) Chromosphere; 3) Photosphere.,"3, 2, 1",SBST
Energy,Short Answer,"Scientists at Pacific Northwest National Lab are using metal- organic frameworks, or MOFs, to adsorb refrigerants. After the ban of CFCs, these MOFs are being used to adsorb what organofluorine compounds?",HYDROFLUOROCARBONS (ACCEPT: HFCs),Short Answer,"Scientists at Lawrence Livermore National Lab are studying the release of carbonyl sulfide, or OCS, from forest fires. Identify all of the following three statements about carbonyl sulfide that are true: 1) It is bent; 2) The carbon-oxygen bond is longer than the carbon-sulfur bond; 3) The formal charge on the carbon is +1.",NONE,SBST
Math,Short Answer,What is the cross product of the two vectors 4i + 6j and i – 3j?,–18k,Short Answer,"A convex quadrilateral ABCD has AB = 1, BC = 2, CD = 3, and angles ABC and BCD equal to 120 degrees. What is the length of AD?",SQUARE ROOT OF 19,SBST
Biology,Short Answer,What buffer system maintains the internal pH of the fluids of all cells?,PHOSPHATE BUFFER SYSTEM (ACCEPT: PHOSPHATE),Short Answer,"Inside the human mouth, starch can be split into maltose by what enzyme?",AMYLASE (ACCEPT: SALIVARY AMYLASE),SBST
Physics,Multiple Choice,"Two reflective objects are placed in front of a uniform beam of light, normal to the rays. One is a disk, and the other is a sphere with the same diameter. Which of the following best describes the net radiation force? W) Greater on the disk X) Greater on the sphere Y) The same on both Z) Zero",W) GREATER ON THE DISK,Multiple Choice,Which of the following quarks is most massive? W) Strange X) Charm Y) Up Z) Down,X) CHARM,SBST
Chemistry,Short Answer,Rank the following three species in terms of increasing acid dissociation constant in water: 1) NH4Cl; 2) HCl; 3) Fe3+.,"1, 3, 2",Short Answer,Rank the following three degrees of substitution in terms of increasing likelihood of attack in acid-catalyzed epoxide ring opening: 1) Primary; 2) Secondary; 3) Tertiary.,"2, 1, 3",SBST
Earth and Space,Multiple Choice,"Two planets orbit the same star. One planet has orbital period T and semimajor axis a, while the other planet has orbital period 2T. In terms of a, what is its semimajor axis? W) a times the cube root of 4 X) Two a times the square root of 2 Y) 2a Z) 4a",W) A TIMES THE CUBE ROOT OF 4,Short Answer,Rank the following three clastic rock types in terms of increasing quartz to clay ratio: 1) Quartz arenite; 2) Greywacke; 3) Siltstone.,"3, 2, 1",SBST
Energy,Short Answer,"Scientists at Lawrence Livermore National Lab are using beryllium-10 to date moraines left by tropical glaciers during the Last Glacial Maximum. Beryllium-10 undergoes beta-minus decay to boron-10, which is stable. If a sample contains beryllium-10 and there is no other source of boron-10, how many half-lives have gone by if there is 15 times more boron-10 than beryllium-10?",4,Multiple Choice,"By using the ChemCam instrument on the Curiosity rover, scientists at Los Alamos National Lab have found evidence of evaporite deposits in Gale crater. They observed high concentrations of dry calcium sulfate, which is also present on Earth as what common evaporite mineral? W) Halite X) Gypsum Y) Anhydrite Z) Calcite",Y) ANHYDRITE,SBST
